user_id,rest_id,cost,rating,location
U0951,R1178,100,3,"Whitefield, Bangalore"
U0701,R1846,900,4,"Brookefield, Bangalore"
U0553,R2896,700,1,"Bellandur, Bangalore"
U0784,R4160,100,1,"Kanakapura Road, Bangalore"
U0713,R2436,100,2,"Koramangala 5th Block, Bangalore"
U0910,R5216,800,4,"Rajajinagar, Bangalore"
U0913,R2962,1000,1,"BTM, Bangalore"
U0463,R4729,100,4,"Indiranagar, Bangalore"
U0407,R6254,800,4,"Church Street, Bangalore"
U0572,R8618,400,1,"Rajajinagar, Bangalore"
U0100,R1968,400,5,"Marathahalli, Bangalore"
U0817,R3200,900,2,"BTM, Bangalore"
U0434,R7524,800,4,"New BEL Road, Bangalore"
U0414,R3123,800,4,"Koramangala 7th Block, Bangalore"
U0042,R5052,400,5,"Malleshwaram, Bangalore"
U0204,R6993,100,1,"Electronic City, Bangalore"
U0469,R8171,200,3,"Banashankari, Bangalore"
U0016,R3604,600,3,"Basavanagudi, Bangalore"
U0575,R0111,400,3,"Indiranagar, Bangalore"
U0618,R2758,400,5,"Jayanagar, Bangalore"
U0104,R5390,1000,5,"Rajajinagar, Bangalore"
U0653,R4826,200,5,"Orion Mall, Malleshwaram, Bangalore"
U0507,R7283,600,5,"Electronic City, Bangalore"
U0359,R6322,300,1,"Kammanahalli, Bangalore"
U0690,R8577,200,5,"Majestic, Bangalore"
U0426,R7989,300,1,"RT Nagar, Bangalore"
U0926,R4629,900,1,"Malleshwaram, Bangalore"
U0106,R0331,800,5,"CV Raman Nagar, Bangalore"
U0445,R2842,900,4,"HSR, Bangalore"
U0481,R3045,1000,3,"BTM, Bangalore"
U0845,R3460,500,3,"Jayanagar, Bangalore"
U0441,R1663,900,1,"Whitefield, Bangalore"
U0659,R8573,900,3,"Malleshwaram, Bangalore"
U0895,R4373,800,3,"Electronic City, Bangalore"
U0931,R3268,900,1,"Electronic City, Bangalore"
U0485,R8052,600,2,"Marathahalli, Bangalore"
U0647,R2699,500,1,"JP Nagar, Bangalore"
U0925,R7447,900,4,"Bellandur, Bangalore"
U0443,R0099,100,4,"Old Airport Road, Bangalore"
U0145,R7284,800,5,"Bannerghatta Road, Bangalore"
U0842,R8220,900,5,"Rajarajeshwari Nagar, Bangalore"
U0906,R5460,300,3,"Ulsoor, Bangalore"
U0053,R3878,200,4,"JP Nagar, Bangalore"
U0171,R0877,200,4,"Marathahalli, Bangalore"
U0200,R7017,300,4,"Electronic City, Bangalore"
U0828,R5374,800,3,"Vasanth Nagar, Bangalore"
U0442,R5250,700,5,"New BEL Road, Bangalore"
U0768,R7415,300,5,"Bellandur, Bangalore"
U0209,R2255,200,1,"HSR, Bangalore"
U0302,R4430,400,2,"Sarjapur Road, Bangalore"
U0492,R2369,900,4,"BTM, Bangalore"
U0593,R2794,800,5,"BTM, Bangalore"
U0850,R1888,900,2,"Marathahalli, Bangalore"
U0181,R0280,400,1,"Jeevan Bhima Nagar, Bangalore"
U0967,R3305,900,2,"HSR, Bangalore"
U0247,R3937,100,2,"Kanakapura Road, Bangalore"
U0601,R5415,100,2,"Shivajinagar, Bangalore"
U0375,R7426,200,1,"Bellandur, Bangalore"
U0356,R0780,200,1,"Bellandur, Bangalore"
U0369,R5346,100,2,"Sadashiv Nagar, Bangalore"
U0694,R6082,200,1,"RT Nagar, Bangalore"
U0552,R1808,700,4,"Brookefield, Bangalore"
U0405,R2949,600,2,"BTM, Bangalore"
U0032,R2928,1000,2,"Sarjapur Road, Bangalore"
U0542,R2561,500,5,"HSR, Bangalore"
U0181,R7385,400,4,"BTM, Bangalore"
U0743,R5262,300,5,"Brigade Road, Bangalore"
U0242,R2120,500,1,"Whitefield, Bangalore"
U0291,R7306,600,5,"Bannerghatta Road, Bangalore"
U0836,R1283,900,2,"Marathahalli, Bangalore"
U0914,R0118,200,4,"Domlur, Bangalore"
U0175,R0045,500,2,"Old Airport Road, Bangalore"
U0349,R8638,600,1,"Rajajinagar, Bangalore"
U0242,R2641,300,3,"HSR, Bangalore"
U0275,R7833,400,1,"New BEL Road, Bangalore"
U0050,R2501,100,1,"BTM, Bangalore"
U0422,R0872,200,1,"Whitefield, Bangalore"
U0417,R4884,100,4,"Rajajinagar, Bangalore"
U0391,R8726,700,3,"Whitefield, Bangalore"
U0708,R6422,100,4,"Rammurthy Nagar, Bangalore"
U0782,R3013,400,1,"HSR, Bangalore"
U0703,R2274,400,5,"Jayanagar, Bangalore"
U0304,R3366,100,5,"BTM, Bangalore"
U0781,R4862,500,5,"Rajajinagar, Bangalore"
U0166,R8839,400,4,"Hennur, Bangalore"
U0282,R1572,900,4,"Whitefield, Bangalore"
U0046,R3841,400,4,"JP Nagar, Bangalore"
U0522,R3348,400,1,"Jayanagar, Bangalore"
U0436,R1126,900,2,"Brookefield, Bangalore"
U0899,R6809,400,2,"Electronic City, Bangalore"
U0545,R2660,1000,5,"HSR, Bangalore"
U0436,R3693,300,5,"Jayanagar, Bangalore"
U0181,R0418,400,3,"Ulsoor, Bangalore"
U0371,R6010,200,3,"HBR Layout, Bangalore"
U0298,R3178,500,4,"BTM, Bangalore"
U0178,R7581,600,2,"Yeshwantpur, Bangalore"
U0857,R0726,300,3,"Brookefields Mall, Brookefield, Bangalore"
U0529,R3463,500,1,"JP Nagar, Bangalore"
U0698,R6777,900,3,"Bommasandra, Bangalore"
U0914,R6613,600,3,"Electronic City, Bangalore"
U0270,R1277,500,3,"Marathahalli, Bangalore"
U0640,R7425,100,3,"Bellandur, Bangalore"
U0079,R1947,300,4,"ITPL Main Road, Whitefield, Bangalore"
U0497,R0881,900,3,"VR Bengaluru, Whitefield, Bangalore"
U0940,R2890,100,1,"JP Nagar, Bangalore"
U0506,R1505,500,3,"Whitefield, Bangalore"
U0193,R7945,900,4,"Basavanagudi, Bangalore"
U0996,R5297,300,2,"RT Nagar, Bangalore"
U0882,R6528,100,3,"Electronic City, Bangalore"
U0223,R3989,500,5,"Bannerghatta Road, Bangalore"
U0761,R6377,900,2,"Rammurthy Nagar, Bangalore"
U0433,R0676,300,5,"Marathahalli, Bangalore"
U0254,R1440,100,2,"Whitefield, Bangalore"
U0204,R1778,200,5,"Marathahalli, Bangalore"
U0861,R1551,600,4,"Whitefield, Bangalore"
U0035,R1544,500,3,"Whitefield, Bangalore"
U0282,R4560,1000,5,"HSR, Bangalore"
U0027,R4782,900,2,"Frazer Town, Bangalore"
U0689,R0649,700,4,"Marathahalli, Bangalore"
U0922,R3508,900,5,"BTM, Bangalore"
U0170,R6315,900,4,"Nagawara, Bangalore"
U0650,R8772,500,1,"KR Puram, Bangalore"
U0078,R1310,600,3,"HSR, Bangalore"
U0402,R2148,500,2,"Whitefield, Bangalore"
U0426,R6276,500,4,"Banaswadi, Bangalore"
U0206,R8317,600,1,"Wilson Garden, Bangalore"
U0569,R6197,300,5,"Church Street, Bangalore"
U0911,R6691,800,4,"Electronic City, Bangalore"
U0541,R1240,700,1,"Marathahalli, Bangalore"
U0404,R4177,900,1,"Bannerghatta Road, Bangalore"
U0363,R7877,800,5,"The Lalit Ashok Bangalore, Seshadripuram, Bangalore"
U0744,R5580,600,1,"BTM, Bangalore"
U0560,R1692,100,1,"Marathahalli, Bangalore"
U0886,R7837,100,4,"Yeshwantpur, Bangalore"
U0564,R2406,600,1,"BTM, Bangalore"
U0517,R4129,400,4,"BTM, Bangalore"
U0118,R1127,300,4,"Whitefield, Bangalore"
U0993,R5406,100,3,"Rajajinagar, Bangalore"
U0260,R8569,500,3,"Rajajinagar, Bangalore"
U0334,R3431,300,3,"BTM, Bangalore"
U0273,R1105,800,5,"Old Airport Road, Bangalore"
U0968,R0069,100,2,"Jeevan Bhima Nagar, Bangalore"
U0823,R7986,200,1,"Richmond Town, Bangalore"
U0379,R2881,600,4,"Jayanagar, Bangalore"
U0334,R7406,700,1,"Bommanahalli, Bangalore"
U0099,R1114,400,1,"Kaggadasapura, Bangalore"
U0163,R8124,100,2,"Banashankari, Bangalore"
U0420,R6982,200,1,"Electronic City, Bangalore"
U0661,R5644,100,5,"Ulsoor, Bangalore"
U0149,R1269,1000,4,"Bellandur, Bangalore"
U0900,R2610,700,5,"Koramangala 5th Block, Bangalore"
U0347,R4048,500,2,"Jayanagar, Bangalore"
U0365,R7718,800,2,"New BEL Road, Bangalore"
U0284,R4381,1000,5,"Sarjapur Road, Bangalore"
U0594,R3695,800,2,"Basavanagudi, Bangalore"
U0006,R7254,1000,4,"Electronic City, Bangalore"
U0169,R5050,800,3,"Vijay Nagar, Bangalore"
U0944,R3634,800,5,"BTM, Bangalore"
U0468,R3411,100,5,"Banashankari, Bangalore"
U0985,R1021,800,5,"Whitefield, Bangalore"
U0778,R5808,600,5,"Kalyan Nagar, Bangalore"
U0090,R1040,400,1,"Marathahalli, Bangalore"
U0023,R7134,300,2,"Bommasandra, Bangalore"
U0780,R5426,600,2,"Rajajinagar, Bangalore"
U0236,R1924,500,3,"ITPL Main Road, Whitefield, Bangalore"
U0023,R3937,600,2,"Kanakapura Road, Bangalore"
U0018,R2811,500,1,"HSR, Bangalore"
U0359,R5912,800,2,"Kammanahalli, Bangalore"
U0389,R6587,300,4,"Bommasandra, Bangalore"
U0522,R6604,700,5,"Bommasandra, Bangalore"
U0430,R1095,100,2,"Sarjapur Road, Bangalore"
U0541,R5335,400,3,"RT Nagar, Bangalore"
U0924,R2917,600,5,"HSR, Bangalore"
U0950,R1009,100,2,"Brookefield, Bangalore"
U0945,R2720,200,5,"HSR, Bangalore"
U0279,R0671,800,5,"Marathahalli, Bangalore"
U0010,R5317,1000,5,"Cunningham Road, Bangalore"
U0623,R3604,1000,5,"Basavanagudi, Bangalore"
U0645,R4712,900,2,"RT Nagar, Bangalore"
U0663,R1611,600,2,"ITPL Main Road, Whitefield, Bangalore"
U0537,R5609,500,1,"BTM, Bangalore"
U0365,R8144,1000,4,"Kumaraswamy Layout, Bangalore"
U0654,R8905,700,3,"Malleshwaram, Bangalore"
U0970,R5592,100,5,"BTM, Bangalore"
U0676,R7468,200,3,"HSR, Bangalore"
U0046,R3925,800,4,"Bannerghatta Road, Bangalore"
U0913,R5606,300,1,"BTM, Bangalore"
U0549,R3583,800,2,"Basavanagudi, Bangalore"
U0859,R8591,500,1,"Malleshwaram, Bangalore"
U0763,R4108,500,2,"Koramangala 5th Block, Bangalore"
U0319,R0308,600,1,"Lavelle Road, Bangalore"
U0560,R6084,200,1,"Nagawara, Bangalore"
U0559,R7786,200,5,"Sanjay Nagar, Bangalore"
U0988,R4401,800,3,"Sarjapur Road, Bangalore"
U0782,R4257,400,5,"Sarjapur Road, Bangalore"
U0138,R3874,900,5,"Kanakapura Road, Bangalore"
U0536,R1490,200,1,"Whitefield, Bangalore"
U0929,R2317,800,1,"Koramangala 7th Block, Bangalore"
U0770,R5503,500,2,"New BEL Road, Bangalore"
U0513,R0798,100,1,"Bellandur, Bangalore"
U0733,R1003,800,3,"Varthur Main Road, Whitefield, Bangalore"
U0131,R6762,700,3,"Electronic City, Bangalore"
U0836,R3213,500,2,"HSR, Bangalore"
U0922,R8066,1000,5,"Old Airport Road, Bangalore"
U0246,R7637,300,3,"Yeshwantpur, Bangalore"
U0315,R1561,200,4,"ITPL Main Road, Whitefield, Bangalore"
U0012,R7434,200,4,"Marathahalli, Bangalore"
U0349,R0653,600,5,"Marathahalli, Bangalore"
U0222,R4818,200,3,"Frazer Town, Bangalore"
U0848,R2388,800,4,"BTM, Bangalore"
U0955,R7295,400,2,"Bannerghatta Road, Bangalore"
U0213,R7442,1000,2,"Bellandur, Bangalore"
U0861,R0162,300,5,"Marathahalli, Bangalore"
U0294,R5371,100,5,"Orion Mall, Malleshwaram, Bangalore"
U0799,R8688,400,2,"Varthur Main Road, Whitefield, Bangalore"
U0267,R2269,600,5,"Koramangala 5th Block, Bangalore"
U0393,R3621,800,4,"JP Nagar, Bangalore"
U0237,R1685,400,2,"Marathahalli, Bangalore"
U0778,R3856,700,1,"Kanakapura Road, Bangalore"
U0014,R8563,200,1,"Vijay Nagar, Bangalore"
U0572,R2986,300,2,"Bommanahalli, Bangalore"
U0492,R5722,700,5,"Residency Road, Bangalore"
U0267,R0971,700,2,"Bellandur, Bangalore"
U0320,R8718,600,1,"Whitefield, Bangalore"
U0369,R4972,400,2,"Yeshwantpur, Bangalore"
U0459,R3700,700,1,"Banashankari, Bangalore"
U0945,R5663,800,2,"Ulsoor, Bangalore"
U0192,R3022,700,1,"Sarjapur Road, Bangalore"
U0399,R3268,300,3,"Electronic City, Bangalore"
U0233,R1280,1000,2,"Thippasandra, Bangalore"
U0300,R3373,200,3,"BTM, Bangalore"
U0510,R2720,1000,3,"HSR, Bangalore"
U0698,R8281,800,2,"Rajarajeshwari Nagar, Bangalore"
U0551,R2695,400,5,"BTM, Bangalore"
U0440,R3740,200,4,"Jayanagar, Bangalore"
U0113,R1152,800,3,"Marathahalli, Bangalore"
U0855,R2015,800,1,"Marathahalli, Bangalore"
U0829,R0256,1000,5,"Indiranagar, Bangalore"
U0766,R7683,800,4,"Jalahalli, Bangalore"
U0393,R6328,900,2,"Kalyan Nagar, Bangalore"
U0746,R0486,200,2,"Indiranagar, Bangalore"
U0694,R5051,500,2,"Basaveshwara Nagar, Bangalore"
U0869,R6677,200,1,"Electronic City, Bangalore"
U0758,R8085,200,2,"Marathahalli, Bangalore"
U0921,R4846,600,5,"New BEL Road, Bangalore"
U0242,R5155,600,5,"Yeshwantpur, Bangalore"
U0894,R1154,500,5,"Indiranagar, Bangalore"
U0338,R3431,1000,1,"BTM, Bangalore"
U0305,R1186,500,3,"Kaggadasapura, Bangalore"
U0466,R1494,300,5,"ITPL Main Road, Whitefield, Bangalore"
U0485,R0104,900,5,"Indiranagar, Bangalore"
U0927,R6981,500,5,"Electronic City, Bangalore"
U0394,R3134,600,5,"HSR, Bangalore"
U0462,R3941,200,5,"BTM, Bangalore"
U0681,R3723,600,3,"Basavanagudi, Bangalore"
U0210,R7138,1000,4,"Electronic City, Bangalore"
U0599,R2620,200,3,"Ejipura, Bangalore"
U0371,R2193,800,5,"Koramangala 5th Block, Bangalore"
U0524,R8159,1000,4,"Basaveshwara Nagar, Bangalore"
U0639,R0050,500,1,"Indiranagar, Bangalore"
U0474,R6067,100,5,"Banaswadi, Bangalore"
U0595,R1261,800,4,"Old Airport Road, Bangalore"
U0941,R2193,1000,5,"Koramangala 5th Block, Bangalore"
U0800,R8508,400,4,"Basaveshwara Nagar, Bangalore"
U0186,R1021,800,1,"Whitefield, Bangalore"
U0830,R2008,400,5,"Marathahalli, Bangalore"
U0681,R2097,800,4,"Whitefield, Bangalore"
U0906,R1475,600,1,"Brookefield, Bangalore"
U0430,R3002,1000,1,"HSR, Bangalore"
U0348,R4122,1000,3,"Banashankari, Bangalore"
U0122,R4807,300,3,"City Market, Bangalore"
U0522,R6770,600,5,"Electronic City, Bangalore"
U0228,R6896,100,4,"Electronic City, Bangalore"
U0678,R1948,300,5,"Marathahalli, Bangalore"
U0883,R0152,900,1,"Indiranagar, Bangalore"
U0111,R0223,300,1,"Indiranagar, Bangalore"
U0952,R1692,900,5,"Marathahalli, Bangalore"
U0387,R0165,1000,4,"Old Madras Road, Bangalore"
U0019,R2465,300,5,"Bommanahalli, Bangalore"
U0482,R7167,1000,3,"Electronic City, Bangalore"
U0480,R0845,300,2,"Brookefield, Bangalore"
U0473,R5527,800,3,"Seshadripuram, Bangalore"
U0277,R2980,100,3,"BTM, Bangalore"
U0371,R8151,400,2,"Rajarajeshwari Nagar, Bangalore"
U0714,R1972,400,5,"Whitefield, Bangalore"
U0651,R7985,200,1,"Vasanth Nagar, Bangalore"
U0671,R5315,300,5,"Frazer Town, Bangalore"
U0241,R5025,400,3,"Basaveshwara Nagar, Bangalore"
U0907,R5907,400,4,"RT Nagar, Bangalore"
U0267,R1323,900,2,"Marathahalli, Bangalore"
U0185,R3203,1000,1,"Koramangala 5th Block, Bangalore"
U0218,R8540,700,3,"Peenya, Bangalore"
U0927,R5736,400,4,"Ejipura, Bangalore"
U0712,R3488,100,1,"Basavanagudi, Bangalore"
U0115,R4813,700,3,"Frazer Town, Bangalore"
U0030,R7148,800,1,"Electronic City, Bangalore"
U0229,R8230,500,3,"Vijay Nagar, Bangalore"
U0877,R7893,400,3,"Sanjay Nagar, Bangalore"
U0035,R1960,500,3,"Brookefield, Bangalore"
U0289,R3182,100,1,"Bommanahalli, Bangalore"
U0366,R0289,200,2,"CV Raman Nagar, Bangalore"
U0082,R4370,600,3,"Bellandur, Bangalore"
U0802,R6636,900,3,"Bommasandra, Bangalore"
U0735,R0397,1000,1,"Indiranagar, Bangalore"
U0240,R8594,600,4,"Seshadripuram, Bangalore"
U0482,R2947,600,5,"Bellandur, Bangalore"
U0076,R5280,900,5,"New BEL Road, Bangalore"
U0470,R2994,300,1,"HSR, Bangalore"
U0134,R7805,300,3,"Sanjay Nagar, Bangalore"
U0947,R6199,500,4,"Hebbal, Bangalore"
U0189,R2207,900,2,"Koramangala 6th Block, Bangalore"
U0997,R4912,200,4,"Basaveshwara Nagar, Bangalore"
U0149,R4884,1000,5,"Rajajinagar, Bangalore"
U0755,R6861,100,2,"Electronic City, Bangalore"
U0001,R1331,900,1,"HSR, Bangalore"
U0921,R0019,500,2,"Brigade Road, Bangalore"
U0615,R0537,400,2,"Domlur, Bangalore"
U0034,R5133,500,1,"Basavanagudi, Bangalore"
U0177,R2249,1000,2,"Residency Road, Bangalore"
U0334,R2852,800,2,"HSR, Bangalore"
U0940,R2726,600,3,"Koramangala 5th Block, Bangalore"
U0561,R6718,1000,3,"Electronic City, Bangalore"
U0760,R8854,300,5,"Frazer Town, Bangalore"
U0044,R8849,400,2,"Frazer Town, Bangalore"
U0005,R1435,700,4,"Whitefield, Bangalore"
U0640,R0960,100,3,"Marathahalli, Bangalore"
U0469,R0951,300,3,"Kadubeesanahalli, Bangalore"
U0160,R4729,800,1,"Indiranagar, Bangalore"
U0831,R6689,200,3,"Electronic City, Bangalore"
U0706,R6192,300,1,"RT Nagar, Bangalore"
U0204,R7847,600,1,"New BEL Road, Bangalore"
U0587,R1490,100,3,"Whitefield, Bangalore"
U0124,R2130,100,1,"Whitefield, Bangalore"
U0066,R1055,700,3,"Bellandur, Bangalore"
U0992,R6152,300,3,"Hennur, Bangalore"
U0560,R6252,600,5,"Hennur, Bangalore"
U0834,R4390,400,3,"Koramangala 1st Block, Bangalore"
U0725,R4938,500,1,"Seshadripuram, Bangalore"
U0650,R7263,600,4,"Electronic City, Bangalore"
U0544,R0992,300,3,"Whitefield, Bangalore"
U0096,R3969,700,4,"BTM, Bangalore"
U0283,R8769,800,3,"Banaswadi, Bangalore"
U0284,R4095,700,4,"Jayanagar, Bangalore"
U0975,R6174,400,5,"Kammanahalli, Bangalore"
U0695,R3204,300,5,"Bellandur, Bangalore"
U0976,R8397,400,4,"Vijay Nagar, Bangalore"
U0508,R1152,100,1,"Marathahalli, Bangalore"
U0937,R6596,400,1,"Electronic City, Bangalore"
U0280,R4373,900,2,"Electronic City, Bangalore"
U0720,R4639,1000,5,"Cunningham Road, Bangalore"
U0389,R5830,800,1,"Kammanahalli, Bangalore"
U0876,R4703,600,5,"Malleshwaram, Bangalore"
U0134,R5801,900,3,"Kammanahalli, Bangalore"
U0414,R1572,500,1,"Whitefield, Bangalore"
U0229,R3043,500,5,"Bannerghatta Road, Bangalore"
U0278,R1885,500,4,"KR Puram, Bangalore"
U0097,R4564,400,4,"HSR, Bangalore"
U0184,R5962,500,2,"Nagawara, Bangalore"
U0078,R2498,400,1,"Bannerghatta Road, Bangalore"
U0511,R3005,1000,2,"Bommanahalli, Bangalore"
U0239,R1009,300,2,"Brookefield, Bangalore"
U0105,R6554,300,2,"Bommasandra, Bangalore"
U0108,R8062,700,2,"Indiranagar, Bangalore"
U0629,R5704,900,5,"Malleshwaram, Bangalore"
U0829,R7184,500,2,"Electronic City, Bangalore"
U0077,R0268,500,5,"Koramangala 5th Block, Bangalore"
U0268,R0619,500,5,"Marathahalli, Bangalore"
U0094,R8248,400,1,"Rajarajeshwari Nagar, Bangalore"
U0382,R6689,700,5,"Electronic City, Bangalore"
U0968,R5658,1000,4,"Ulsoor, Bangalore"
U0525,R0368,700,4,"Kaggadasapura, Bangalore"
U0603,R1045,1000,3,"Marathahalli, Bangalore"
U0811,R7135,700,1,"Electronic City, Bangalore"
U0854,R0007,1000,5,"Indiranagar, Bangalore"
U0397,R2932,400,2,"Sarjapur Road, Bangalore"
U0044,R2014,800,5,"Marathahalli, Bangalore"
U0705,R7427,100,1,"Bellandur, Bangalore"
U0673,R8249,400,2,"Vijay Nagar, Bangalore"
U0388,R4611,500,2,"Rajajinagar, Bangalore"
U0882,R1010,900,4,"Brookefield, Bangalore"
U0821,R8896,1000,4,"Frazer Town, Bangalore"
U0562,R2418,200,5,"MG Road, Bangalore"
U0246,R4030,600,3,"Kumaraswamy Layout, Bangalore"
U0578,R3117,900,4,"Koramangala 7th Block, Bangalore"
U0937,R0747,900,5,"Kaggadasapura, Bangalore"
U0113,R1948,1000,3,"Marathahalli, Bangalore"
U0700,R4235,800,2,"Sarjapur Road, Bangalore"
U0130,R2239,900,4,"BTM, Bangalore"
U0211,R8680,200,2,"Rajajinagar, Bangalore"
U0782,R4641,600,3,"Rajajinagar, Bangalore"
U0673,R7931,100,3,"Sanjay Nagar, Bangalore"
U0018,R8220,300,2,"Rajarajeshwari Nagar, Bangalore"
U0077,R0136,600,4,"Indiranagar, Bangalore"
U0565,R2835,100,1,"HSR, Bangalore"
U0675,R0775,800,2,"Bellandur, Bangalore"
U0147,R6541,100,4,"Electronic City, Bangalore"
U0960,R1236,200,4,"Kadubeesanahalli, Bangalore"
U0867,R0258,1000,3,"Koramangala 1st Block, Bangalore"
U0007,R5706,500,2,"Majestic, Bangalore"
U0242,R3502,200,5,"JP Nagar, Bangalore"
U0143,R3215,700,1,"Koramangala 8th Block, Bangalore"
U0791,R7625,1000,2,"New BEL Road, Bangalore"
U0261,R2157,700,4,"Whitefield, Bangalore"
U0204,R3131,100,2,"Koramangala 5th Block, Bangalore"
U0203,R7819,800,3,"New BEL Road, Bangalore"
U0154,R8909,900,5,"Langford Town, Bangalore"
U0862,R4047,400,4,"BTM, Bangalore"
U0308,R4956,300,1,"RT Nagar, Bangalore"
U0647,R7616,300,4,"New BEL Road, Bangalore"
U0224,R3057,800,4,"HSR, Bangalore"
U0595,R1926,1000,5,"Marathahalli, Bangalore"
U0224,R2259,100,4,"Jayanagar, Bangalore"
U0590,R5384,800,4,"Hotel Southern Star, Lavelle Road, Bangalore"
U0484,R1088,200,2,"Marathahalli, Bangalore"
U0884,R8451,300,3,"Basavanagudi, Bangalore"
U0046,R1406,700,3,"Hosur Road, Bangalore"
U0469,R5066,800,5,"Rajajinagar, Bangalore"
U0474,R3534,1000,5,"JP Nagar, Bangalore"
U0889,R8433,100,3,"Basavanagudi, Bangalore"
U0607,R7380,1000,4,"Jayanagar, Bangalore"
U0268,R4310,900,3,"Sarjapur Road, Bangalore"
U0516,R5962,400,3,"Nagawara, Bangalore"
U0111,R6134,300,2,"Kalyan Nagar, Bangalore"
U0134,R7793,400,5,"Yeshwantpur, Bangalore"
U0857,R5654,100,5,"Kammanahalli, Bangalore"
U0687,R7063,500,3,"Electronic City, Bangalore"
U0655,R6996,200,4,"Electronic City, Bangalore"
U0126,R4630,400,3,"Rajajinagar, Bangalore"
U0373,R1445,900,3,"Whitefield, Bangalore"
U0004,R3942,800,3,"JP Nagar, Bangalore"
U0751,R8905,800,3,"Malleshwaram, Bangalore"
U0238,R6107,400,3,"Kammanahalli, Bangalore"
U0830,R2688,800,5,"Ulsoor, Bangalore"
U0357,R6698,500,1,"Electronic City, Bangalore"
U0335,R8233,800,1,"Vijay Nagar, Bangalore"
U0295,R0142,400,3,"Kammanahalli, Bangalore"
U0592,R0741,400,3,"Marathahalli, Bangalore"
U0821,R7025,900,1,"HSR, Bangalore"
U0679,R5835,1000,3,"Kammanahalli, Bangalore"
U0532,R8258,100,4,"Banashankari, Bangalore"
U0483,R8608,600,5,"Seshadripuram, Bangalore"
U0339,R5726,800,2,"Hotel Ramanashree, Bangalore"
U0373,R3700,600,1,"Banashankari, Bangalore"
U0864,R5949,600,2,"Jakkur, Bangalore"
U0285,R1805,500,1,"Whitefield, Bangalore"
U0647,R7510,200,5,"Sanjay Nagar, Bangalore"
U0608,R8564,500,2,"Basaveshwara Nagar, Bangalore"
U0946,R7891,1000,2,"New BEL Road, Bangalore"
U0698,R7476,600,3,"HSR, Bangalore"
U0727,R6186,200,4,"Kalyan Nagar, Bangalore"
U0998,R0387,300,3,"Vasanth Nagar, Bangalore"
U0073,R3587,600,2,"Basavanagudi, Bangalore"
U0193,R2274,400,2,"Jayanagar, Bangalore"
U0581,R6698,100,2,"Electronic City, Bangalore"
U0365,R3217,300,1,"Sarjapur Road, Bangalore"
U0745,R2886,800,1,"HSR, Bangalore"
U0709,R1831,500,1,"KR Puram, Bangalore"
U0790,R2661,600,5,"Koramangala 1st Block, Bangalore"
U0016,R4963,1000,1,"Rajajinagar, Bangalore"
U0544,R7038,1000,4,"Electronic City, Bangalore"
U0677,R0072,500,4,"Indiranagar, Bangalore"
U0840,R8438,100,4,"Basavanagudi, Bangalore"
U0129,R3606,700,1,"Banashankari, Bangalore"
U0846,R7567,900,2,"Yeshwantpur, Bangalore"
U0687,R2102,300,5,"Marathahalli, Bangalore"
U0537,R7287,900,5,"BTM, Bangalore"
U0465,R1626,900,5,"Brookefield, Bangalore"
U0523,R4211,700,2,"Sarjapur Road, Bangalore"
U0022,R4348,100,2,"Bellandur, Bangalore"
U0439,R2957,400,5,"HSR, Bangalore"
U0962,R1025,600,2,"Marathahalli, Bangalore"
U0992,R1171,400,1,"Kaggadasapura, Bangalore"
U0997,R6386,100,4,"HBR Layout, Bangalore"
U0791,R6061,200,5,"Hennur, Bangalore"
U0534,R1794,500,4,"ITPL Main Road, Whitefield, Bangalore"
U0557,R8863,500,2,"Frazer Town, Bangalore"
U0763,R0060,400,1,"Indiranagar, Bangalore"
U0731,R2215,800,3,"Bannerghatta Road, Bangalore"
U0228,R0988,700,3,"Bellandur, Bangalore"
U0850,R0879,100,1,"Bellandur, Bangalore"
U0136,R7623,900,5,"Yelahanka, Bangalore"
U0077,R2105,700,2,"Marathahalli, Bangalore"
U0382,R6059,800,5,"Kammanahalli, Bangalore"
U0305,R5318,700,4,"RT Nagar, Bangalore"
U0338,R7834,400,2,"Yeshwantpur, Bangalore"
U0463,R4818,700,1,"Frazer Town, Bangalore"
U0434,R8123,900,1,"Banashankari, Bangalore"
U0531,R8845,1000,5,"Indiranagar, Bangalore"
U0591,R8745,400,3,"Brookefield, Bangalore"
U0076,R5719,200,1,"Residency Road, Bangalore"
U0548,R5336,300,4,"Yeshwantpur, Bangalore"
U0559,R7276,1000,5,"Electronic City, Bangalore"
U0770,R2071,900,2,"Marathahalli, Bangalore"
U0334,R4894,500,4,"Orion Mall, Malleshwaram, Bangalore"
U0453,R3020,600,3,"Bommanahalli, Bangalore"
U0151,R2655,700,4,"Koramangala 7th Block, Bangalore"
U0176,R6624,600,5,"Electronic City, Bangalore"
U0164,R2519,300,5,"Koramangala 1st Block, Bangalore"
U0968,R1820,1000,1,"Whitefield, Bangalore"
U0137,R4469,800,5,"Electronic City, Bangalore"
U0180,R3854,700,5,"Vega City, Bannerghatta Road, Bangalore"
U0100,R5597,100,4,"BTM, Bangalore"
U0142,R3489,400,3,"Jayanagar, Bangalore"
U0519,R5948,200,4,"Banaswadi, Bangalore"
U0946,R7148,400,3,"Electronic City, Bangalore"
U0335,R7002,200,1,"Electronic City, Bangalore"
U0840,R4853,200,5,"Sahakara Nagar, Bangalore"
